MATR_ALUNO,ANO,PERIODO,n_disciplinas_anteriores,taxa_aprovacao_historica,n_reprovacoes_historico,disciplina_ja_cursada,n_vezes_disciplina,MEDIA_FINAL_PRED,NUM_FALTAS_PRED,disc_1,disc_2,disc_3,disc_4,disc_5,TARGET
581,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
581,2017,1,3,0.3333333333333333,2,True,1,49.909841269841266,7.510344397496045,0,1,0,0,0,APROVADO
581,2016,2,3,0.3333333333333333,2,False,0,49.317888888888895,12.621314658185451,0,0,1,0,0,APROVADO
581,2016,1,3,0.3333333333333333,2,False,0,35.79383879791236,13.143620914749025,0,0,0,1,0,REPROVADO
581,2017,1,6,0.3333333333333333,4,True,2,47.74995238095238,1.9896981014628072,0,0,0,1,0,APROVADO
581,2016,2,6,0.3333333333333333,4,True,1,54.333076291003145,3.2332957374010007,0,0,0,0,1,REPROVADO
581,2017,1,6,0.3333333333333333,4,True,1,51.7502314814815,2.856927248677249,0,0,0,0,1,APROVADO
582,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
582,2017,2,2,0.5,0,False,0,70.31095453231192,5.755161029347716,0,0,1,0,0,APROVADO
582,2016,1,2,0.5,0,False,0,53.87742155866401,3.72253497886093,0,0,0,1,0,APROVADO
582,2016,2,4,0.75,0,False,0,59.7586785991786,5.731283997469955,0,0,0,0,1,APROVADO
583,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
583,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,REPROVADO
584,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
584,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
584,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
584,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
584,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,REPROVADO
584,2016,2,5,0.4,3,True,1,22.87551314077199,10.354623538812522,0,0,0,1,0,APROVADO
584,2016,1,5,0.4,3,True,1,21.153292310985943,12.170468378714505,0,0,0,0,1,REPROVADO
584,2016,2,5,0.4,3,True,1,25.913154149038377,0.6358977650030287,0,0,0,0,1,APROVADO
585,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
585,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
585,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,REPROVADO
585,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,REPROVADO
585,2016,1,0,0.5,0,False,0,58.80138184590739,5.647526578153127,0,0,0,0,1,REPROVADO
586,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
586,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
586,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,REPROVADO
586,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,REPROVADO
586,2017,2,0,0.5,0,False,0,41.03568992628065,8.793454637037026,0,0,0,1,0,REPROVADO
586,2016,1,5,0.6,2,True,1,65.03812433862434,0.0,0,0,0,0,1,APROVADO
587,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
587,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
587,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
587,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
587,2016,1,0,0.5,0,False,0,58.80138184590739,5.647526578153127,0,0,0,0,1,APROVADO
588,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
588,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
588,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
588,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
588,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
588,2016,1,5,0.6,2,True,1,65.03812433862434,0.0,0,0,0,0,1,REPROVADO
588,2016,2,5,0.6,2,True,1,53.680245550745575,0.8045714285714286,0,0,0,0,1,APROVADO
589,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
589,2017,2,0,0.5,0,False,0,54.987366884048804,7.541820570850126,1,0,0,0,0,REPROVADO
589,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
589,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
589,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
589,2016,1,5,0.2,4,True,1,35.63649079753469,8.142630201709402,0,0,0,1,0,REPROVADO
589,2016,1,5,0.2,4,True,1,33.68237238272606,4.8970286010286,0,0,0,0,1,REPROVADO
589,2016,2,7,0.42857142857142855,4,True,1,53.48334447595828,4.5951650467284475,0,0,0,0,1,APROVADO
590,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
590,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
590,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
590,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
590,2016,1,0,0.5,0,False,0,58.80138184590739,5.647526578153127,0,0,0,0,1,APROVADO
591,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
591,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
591,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
591,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
591,2016,1,0,0.5,0,False,0,58.80138184590739,5.647526578153127,0,0,0,0,1,APROVADO
592,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
592,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
592,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
592,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
592,2016,1,0,0.5,0,False,0,58.80138184590739,5.647526578153127,0,0,0,0,1,APROVADO
593,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
593,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
593,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
593,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
593,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
593,2016,1,5,0.6,2,True,1,74.52129498089373,4.506512015003841,0,0,0,1,0,APROVADO
593,2016,1,5,0.6,2,True,1,65.03812433862434,0.0,0,0,0,0,1,APROVADO
594,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
594,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
594,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
594,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,APROVADO
594,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,REPROVADO
594,2016,2,5,0.4,3,True,1,24.83333333333333,13.317237119881035,0,0,1,0,0,REPROVADO
594,2017,1,5,0.4,3,True,1,46.34944444444444,18.27238053641908,0,0,1,0,0,APROVADO
594,2016,1,5,0.4,3,True,1,53.42421797397003,10.770671151300489,0,0,0,1,0,APROVADO
594,2016,1,8,0.25,6,True,2,28.39011751523469,5.0978015873015865,0,0,0,0,1,REPROVADO
594,2016,2,8,0.25,6,True,2,25.035077359194755,8.834870370370373,0,0,0,0,1,REPROVADO
594,2017,2,10,0.4,6,True,2,21.29806693121693,4.113285714285714,0,0,0,0,1,REPROVADO
596,2017,1,0,0.5,0,False,0,59.278436024395525,5.0038088995814265,1,0,0,0,0,APROVADO
596,2017,1,3,0.0,0,False,0,34.099555555555554,12.138222222222224,0,0,0,1,0,REPROVADO
597,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
597,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
597,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
597,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
597,2016,1,5,0.8,1,True,1,64.94969444444438,0.0,0,0,0,0,1,APROVADO
598,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
598,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
598,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
598,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
598,2016,1,0,0.5,0,False,0,58.80138184590739,5.647526578153127,0,0,0,0,1,APROVADO
600,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
600,2017,1,0,0.5,0,False,0,59.278436024395525,5.0038088995814265,1,0,0,0,0,REPROVADO
600,2017,2,0,0.5,0,False,0,54.987366884048804,7.541820570850126,1,0,0,0,0,REPROVADO
600,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
600,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
600,2017,2,5,0.0,5,True,1,5.05831746031746,49.78793650793651,0,1,0,0,0,REPROVADO
600,2016,1,7,0.0,7,True,1,17.174417989417993,21.826666666666668,0,0,1,0,0,REPROVADO
600,2016,1,7,0.0,7,True,2,0.8886955266955262,40.45595238095238,0,0,0,1,0,REPROVADO
600,2017,1,7,0.0,7,True,1,0.5703571428571429,26.058425925925917,0,0,0,1,0,REPROVADO
600,2016,1,10,0.0,9,True,2,4.284611111111111,19.106666666666666,0,0,0,0,1,REPROVADO
600,2016,2,10,0.0,9,True,3,4.893183797683799,22.14388888888889,0,0,0,0,1,REPROVADO
602,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
602,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
602,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
602,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
602,2016,1,5,0.4,3,True,1,53.42421797397003,10.770671151300489,0,0,0,1,0,APROVADO
602,2016,1,5,0.4,3,True,1,21.153292310985943,12.170468378714505,0,0,0,0,1,REPROVADO
602,2017,1,7,0.42857142857142855,3,True,1,22.945939178609006,9.644781013261007,0,0,0,0,1,REPROVADO
603,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
603,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
603,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
603,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
603,2016,1,0,0.5,0,False,0,58.80138184590739,5.647526578153127,0,0,0,0,1,APROVADO
604,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
604,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
604,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
604,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
604,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,REPROVADO
604,2016,1,5,0.2,4,True,1,33.68237238272606,4.8970286010286,0,0,0,0,1,REPROVADO
604,2016,2,5,0.2,4,True,1,10.813925206924598,6.592982054982056,0,0,0,0,1,REPROVADO
605,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
605,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
605,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
605,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
605,2016,1,0,0.5,0,False,0,58.80138184590739,5.647526578153127,0,0,0,0,1,APROVADO
606,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
606,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
606,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,APROVADO
606,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
606,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
606,2016,1,5,0.6,2,True,1,65.03812433862434,0.0,0,0,0,0,1,APROVADO
607,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
607,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
607,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
607,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,REPROVADO
607,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,REPROVADO
607,2016,1,5,0.0,5,True,1,8.118238095238096,31.14703571428572,0,0,0,1,0,REPROVADO
607,2017,1,5,0.0,5,True,1,12.226452020202023,6.615370370370371,0,0,0,1,0,REPROVADO
607,2016,1,7,0.0,7,True,2,3.285374338624339,35.15111111111111,0,0,0,0,1,REPROVADO
607,2016,2,7,0.0,7,True,1,1.2605276575276574,29.604722222222225,0,0,0,0,1,REPROVADO
608,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
608,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
608,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
608,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
608,2016,1,0,0.5,0,False,0,58.80138184590739,5.647526578153127,0,0,0,0,1,APROVADO
609,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
609,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
609,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
609,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,APROVADO
609,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,REPROVADO
609,2016,2,5,0.4,3,True,1,22.87551314077199,10.354623538812522,0,0,0,1,0,REPROVADO
609,2016,1,5,0.4,3,True,1,21.153292310985943,12.170468378714505,0,0,0,0,1,REPROVADO
609,2016,2,5,0.4,3,True,1,25.913154149038377,0.6358977650030287,0,0,0,0,1,REPROVADO
610,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
610,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
610,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,APROVADO
610,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,REPROVADO
610,2017,1,0,0.5,0,False,0,62.58079581929731,10.834889474811154,0,0,1,0,0,APROVADO
610,2016,1,5,0.6,2,True,1,74.52129498089373,4.506512015003841,0,0,0,1,0,APROVADO
610,2016,1,5,0.6,2,True,1,65.03812433862434,0.0,0,0,0,0,1,APROVADO
611,2017,2,0,0.5,0,False,0,28.075230189728007,9.62383642290002,0,0,0,0,1,REPROVADO
612,2017,2,0,0.5,0,False,0,28.075230189728007,9.62383642290002,0,0,0,0,1,REPROVADO
613,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,REPROVADO
614,2017,2,0,0.5,0,False,0,28.075230189728007,9.62383642290002,0,0,0,0,1,REPROVADO
615,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,APROVADO
616,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,APROVADO
617,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
617,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
617,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
617,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,APROVADO
617,2016,2,0,0.5,0,False,0,53.87312143620758,1.1761065059934364,0,0,0,0,1,APROVADO
618,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
618,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
618,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,REPROVADO
618,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,REPROVADO
618,2016,2,0,0.5,0,False,0,53.87312143620758,1.1761065059934364,0,0,0,0,1,REPROVADO
619,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,REPROVADO
619,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
619,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,REPROVADO
619,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,REPROVADO
619,2016,2,0,0.5,0,False,0,53.87312143620758,1.1761065059934364,0,0,0,0,1,REPROVADO
620,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
620,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
620,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,REPROVADO
620,2017,2,0,0.5,0,False,0,49.21801841998308,15.181547119046982,0,1,0,0,0,REPROVADO
620,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
620,2016,2,5,0.4,3,True,1,22.87551314077199,10.354623538812522,0,0,0,1,0,REPROVADO
620,2016,2,5,0.4,3,True,1,25.913154149038377,0.6358977650030287,0,0,0,0,1,REPROVADO
620,2017,1,7,0.2857142857142857,5,True,2,10.065543650793652,4.657222222222222,0,0,0,0,1,REPROVADO
621,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
621,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
621,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,APROVADO
621,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
621,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,APROVADO
621,2016,2,5,0.8,1,True,1,47.77453174603175,4.583333333333333,0,0,0,0,1,APROVADO
622,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
622,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
622,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,REPROVADO
622,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,REPROVADO
622,2016,2,0,0.5,0,False,0,53.87312143620758,1.1761065059934364,0,0,0,0,1,REPROVADO
623,2017,1,0,0.5,0,False,0,62.58079581929731,10.834889474811154,0,0,1,0,0,APROVADO
623,2017,1,0,0.5,0,False,0,56.08338794015586,7.9221628617987045,0,0,0,1,0,APROVADO
624,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
624,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
624,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
624,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,REPROVADO
624,2016,2,0,0.5,0,False,0,53.87312143620758,1.1761065059934364,0,0,0,0,1,APROVADO
625,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
625,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
625,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
625,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,APROVADO
625,2016,2,0,0.5,0,False,0,53.87312143620758,1.1761065059934364,0,0,0,0,1,APROVADO
626,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
626,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
626,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,REPROVADO
626,2017,2,0,0.5,0,False,0,49.21801841998308,15.181547119046982,0,1,0,0,0,REPROVADO
626,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
626,2016,2,5,0.4,3,True,1,22.87551314077199,10.354623538812522,0,0,0,1,0,REPROVADO
626,2016,2,6,0.3333333333333333,4,True,2,40.67014454702218,2.0621279461279465,0,0,0,0,1,REPROVADO
627,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
627,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
627,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
627,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,REPROVADO
627,2017,2,0,0.5,0,False,0,41.03568992628065,8.793454637037026,0,0,0,1,0,APROVADO
627,2016,2,5,0.6,2,True,1,53.680245550745575,0.8045714285714286,0,0,0,0,1,REPROVADO
627,2017,2,5,0.6,2,True,1,52.90318864468864,3.2873333333333337,0,0,0,0,1,APROVADO
628,2017,1,0,0.5,0,False,0,62.58079581929731,10.834889474811154,0,0,1,0,0,APROVADO
630,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
630,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
630,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
630,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,APROVADO
630,2016,2,0,0.5,0,False,0,53.87312143620758,1.1761065059934364,0,0,0,0,1,APROVADO
631,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
631,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,REPROVADO
631,2017,1,0,0.5,0,False,0,56.08338794015586,7.9221628617987045,0,0,0,1,0,APROVADO
632,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
632,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
632,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
632,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,APROVADO
632,2016,2,0,0.5,0,False,0,53.87312143620758,1.1761065059934364,0,0,0,0,1,APROVADO
633,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
633,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,APROVADO
634,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
635,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
635,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
635,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,APROVADO
635,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
635,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,REPROVADO
635,2016,2,5,0.4,3,True,1,25.913154149038377,0.6358977650030287,0,0,0,0,1,REPROVADO
635,2017,1,5,0.4,3,True,1,18.064759734596223,5.380984578148795,0,0,0,0,1,REPROVADO
636,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
636,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,REPROVADO
638,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
638,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
638,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
638,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,REPROVADO
638,2016,2,0,0.5,0,False,0,53.87312143620758,1.1761065059934364,0,0,0,0,1,APROVADO
639,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
639,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
639,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,REPROVADO
639,2016,2,0,0.5,0,False,0,59.094776471956,6.642100037613639,0,0,1,0,0,APROVADO
